emp_no,first_name,last_name,gender,to_date,salary
15145,Haldon,Servieres,M,9999-01-01,51443
15151,Urs,Pouyioutas,F,9999-01-01,61253
15176,Charlene,Sankaranarayanan,M,9999-01-01,98401
15193,Neelam,Schach,M,9999-01-01,47039
14909,Mohan,Kamble,M,9999-01-01,40000
15196,Souichi,Duclos,M,9999-01-01,55824
15202,Pranay,Irland,M,9999-01-01,40000
15208,Sudharsan,Shokrollahi,F,9999-01-01,44109
14911,Xiaobin,Chelton,F,9999-01-01,62738
15218,Shuky,Conry,M,9999-01-01,44614
14914,Gretta,Benzaken,F,9999-01-01,40000
15228,Mona,Salvesen,M,9999-01-01,40000
15230,Keiichiro,Suessmith,F,9999-01-01,70187
15234,Jouko,Zhiwei,F,9999-01-01,47654
14915,Huican,Picco,M,9999-01-01,40733
15237,Reinhard,Sadowsky,M,9999-01-01,40000
15243,Mountaz,Famili,F,9999-01-01,41015
14923,Shuzo,Gyorkos,M,9999-01-01,40000
15248,Edwin,Baar,M,9999-01-01,64696
15253,Ayonca,Pardalos,M,9999-01-01,40396
14928,Satoru,Mukaidono,F,9999-01-01,53377
15269,Eric,Reghbati,F,9999-01-01,60930
15271,Shiv,Bernardeschi,F,9999-01-01,88026
14941,Nathan,Lichtner,M,9999-01-01,43608
15292,Miyeon,Lammel,M,9999-01-01,87586
14942,Heon,Benveniste,M,9999-01-01,40000
14949,Insup,Reinhart,F,9999-01-01,44930
14954,Fox,Magliocco,F,9999-01-01,43510
15324,Ziya,Lunn,M,9999-01-01,40000
15329,Fan,Openshaw,F,9999-01-01,41839
15330,Jaroslava,Chinal,M,9999-01-01,53020
14971,Fan,Simmen,M,9999-01-01,55187
15337,Masaru,Radivojevic,M,9999-01-01,40000
15343,Chaosheng,Luce,F,9999-01-01,48936
15354,Chikara,Nyrup,M,9999-01-01,40782
14983,Hyuckchul,Pouyioutas,M,9999-01-01,86754
15365,Mikhail,Schiettecatte,M,9999-01-01,41309
14993,Sanjay,Koblitz,M,9999-01-01,45407
15369,Premal,Penttonen,F,9999-01-01,81954
15370,Chuanyi,Nilsson,F,9999-01-01,67631
15372,Nahum,Broder,M,9999-01-01,79245
15375,Shuho,Manders,F,9999-01-01,65920
15377,Shugo,Aumann,M,9999-01-01,50274
15382,Alassane,Siegrist,M,9999-01-01,66083
15563,Constantino,Zykh,M,9999-01-01,56239
15392,Pradeep,Markovitch,M,9999-01-01,55638
15408,Maik,Penttonen,F,9999-01-01,40000
15410,Wilmer,Kushner,F,9999-01-01,58123
15412,Huai,Thiria,M,9999-01-01,62190
15438,Constantijn,Munoz,F,9999-01-01,43326
15441,Arvind,Weisert,F,9999-01-01,40000
15565,True,Muchinsky,M,9999-01-01,73532
15452,Kazuhira,Weedman,M,9999-01-01,40000
15454,Hongzue,Cesareni,F,9999-01-01,57571
15566,Baoqiu,Azuma,M,9999-01-01,61655
15600,Mack,Perna,M,9999-01-01,40000
15470,Weiwu,Huhdanpaa,M,9999-01-01,40693
15474,Gilbert,Plumb,M,9999-01-01,90430
15479,Zhenbing,Soicher,M,9999-01-01,40000
15480,Kwok,Trogemann,M,9999-01-01,47645
15504,Kasturi,Alpin,M,9999-01-01,40000
15505,Collette,Mikschl,F,9999-01-01,56848
15510,Inderjeet,Sethi,M,9999-01-01,48661
15511,George,Kowalchuk,F,9999-01-01,76880
15601,Carrsten,Anily,F,9999-01-01,83263
15651,Huan,Iwayama,F,9999-01-01,50313
15518,Uno,Valtorta,F,9999-01-01,55563
15525,Masadi,Cherinka,M,9999-01-01,40000
15534,Guozhong,Grabner,F,9999-01-01,63090
15543,Mingdong,Staelin,F,9999-01-01,40000
15548,Sanjai,Caine,M,9999-01-01,48171
15739,Poorav,Bahr,F,9999-01-01,54605
15740,Stepehn,Pocchiola,M,9999-01-01,57994
15750,Arumugam,Bresenham,M,9999-01-01,40000
15765,Tonny,Taubenfeld,F,9999-01-01,40000
15767,Baocai,Broomell,M,9999-01-01,40000
15769,Pranay,Oskamp,M,9999-01-01,61575
15656,Mohammad,Schaaf,M,9999-01-01,66141
15788,Taegyun,Deyuan,M,9999-01-01,53521
15682,Hiroyasu,Przulj,M,9999-01-01,40000
15799,Manton,Gelosh,M,9999-01-01,64458
15809,Mingsen,Antonisse,M,9999-01-01,50619
15819,Magdalena,Rajcani,M,9999-01-01,63847
15821,Aleksander,Antonakopoulos,M,9999-01-01,40000
15687,Dekang,Ambroszkiewicz,M,9999-01-01,62333
15846,Bowen,Litecky,M,9999-01-01,40000
15861,Gio,Anido,F,9999-01-01,50890
15703,Chenye,Hanratty,M,9999-01-01,40000
15866,Angel,Seiwald,M,9999-01-01,40000
15869,Guoxiang,Bala,M,9999-01-01,40000
15708,Reuven,Kushnir,F,9999-01-01,85063
15876,Munehiro,Vakili,F,9999-01-01,51140
15877,Yannik,Kroll,M,9999-01-01,40000
15880,Miquel,Dechter,M,9999-01-01,40000
15889,Sasan,Azumi,M,9999-01-01,63393
15892,Lunjin,Pettis,F,9999-01-01,60367
15714,Troy,Bala,F,9999-01-01,40000
15901,Marsja,Fargier,F,9999-01-01,40000
15902,Kazuhide,Stille,F,9999-01-01,40000
15905,DeForest,Petersohn,F,9999-01-01,47421
15911,Shaibal,Viele,M,9999-01-01,45602
15934,Kensyu,Shinomoto,F,9999-01-01,50454
15938,Garnik,Covnot,F,9999-01-01,69499
15942,Murthy,Rosca,M,9999-01-01,50486
15943,Yakkov,Demke,M,9999-01-01,40000
15945,Hauke,Larfeldt,M,9999-01-01,57717
15948,Karoline,Versino,F,9999-01-01,40000
15955,Yuguang,Dratva,F,9999-01-01,45283
15971,Arumugam,Aloia,M,9999-01-01,42963
15977,King,Ballarin,M,9999-01-01,44282
15978,Kaijung,Wielonsky,F,9999-01-01,40000
15993,Yoshimitsu,Peir,M,9999-01-01,45611
16000,Marek,Demos,F,9999-01-01,40000
16018,Boutros,Papadias,M,9999-01-01,52560
16019,Chaoyi,Heystek,F,9999-01-01,40000
16025,Doowon,Luce,F,9999-01-01,84433
16028,JiYoung,Takkinen,F,9999-01-01,53714
16033,Wayne,Spelt,F,9999-01-01,40000
16052,Maria,Rodham,F,9999-01-01,40000
15715,Insup,Ibel,F,9999-01-01,40000
15726,Zhilian,Parascandalo,M,9999-01-01,70522
16066,Marsha,Penn,F,9999-01-01,74757
16068,Leandro,Zongker,M,9999-01-01,53031
16076,Marko,Ebeling,M,9999-01-01,47061
16077,Kannan,Heemskerk,F,9999-01-01,49020
16086,Mohammad,Denos,M,9999-01-01,42903
16126,Tse,Crabtree,M,9999-01-01,68863
16094,Berto,Rosar,M,9999-01-01,40000
16099,Mohan,Ferretti,M,9999-01-01,40000
16130,Kerryn,Belinskaya,M,9999-01-01,40000
16324,Billie,Bazzichi,M,9999-01-01,40000
16337,Hironoby,Schaad,M,9999-01-01,40000
16341,Boutros,Fendler,F,9999-01-01,40000
16355,Nikolaos,Luca,M,9999-01-01,80403
16364,Yifei,Gini,M,9999-01-01,73503
16365,Janalee,Mellouli,F,9999-01-01,40000
16377,Duri,Stanger,M,9999-01-01,62147
16380,Zhilian,Chleq,M,9999-01-01,42820
16382,Chaoyi,Talmon,M,9999-01-01,66986
16383,Lidong,Czap,F,9999-01-01,55977
16388,Subhankar,Georgatos,M,9999-01-01,40000
16397,Shimshon,Cusworth,F,9999-01-01,66757
16398,Limsoon,Krzyzanowski,M,9999-01-01,71254
16399,Apostol,Collette,F,9999-01-01,59384
16404,Rafols,Rabehasaina,M,9999-01-01,45689
16412,Moss,Tokunaga,F,9999-01-01,66524
16425,Idoia,Beerel,M,9999-01-01,53045
16438,Abdulla,Demeyer,M,9999-01-01,52449
16446,Jouko,Chinin,M,9999-01-01,94600
16447,Zhiguo,Savasere,F,9999-01-01,40000
16448,Tsvetan,Zwicker,M,9999-01-01,76979
16453,Goncalo,Basart,M,9999-01-01,47433
16471,Bogdan,Birta,M,9999-01-01,44976
16134,Annemarie,Chaudhuri,F,9999-01-01,40000
16138,Leucio,Krzyzanowski,M,9999-01-01,67593
16154,Monique,Docker,M,9999-01-01,40000
16479,Jixiang,Eiter,M,9999-01-01,62446
16185,Marin,Winter,F,9999-01-01,44003
16486,Sanjay,Perin,M,9999-01-01,57496
16487,Arunas,Yemenis,M,9999-01-01,73302
16490,Muzhong,Thiria,M,9999-01-01,85462
16491,Emdad,Radwan,M,9999-01-01,40000
16504,Mong,Cromarty,F,9999-01-01,40000
16510,Mototsugu,Vecchio,M,9999-01-01,40000
16192,Leandro,Sigstam,M,9999-01-01,40000
16201,Krassimir,Olano,M,9999-01-01,53081
16537,Weidon,Seiwald,M,9999-01-01,40000
16539,Gretta,Fetvedt,M,9999-01-01,40000
16546,Sangeeta,Lanphier,M,9999-01-01,47819
16549,Olivera,Thibadeau,M,9999-01-01,60531
16551,Sadegh,Ranon,M,9999-01-01,82980
16556,Mostafa,Hiltgen,M,9999-01-01,53954
16227,Hitomi,Vural,F,9999-01-01,58619
16567,Hein,Senzako,M,9999-01-01,40000
16570,Uta,Matzen,F,9999-01-01,46162
16580,Masaru,Valiente,F,9999-01-01,40000
16229,Ronnie,Lanzelotte,F,9999-01-01,40000
16607,Vishwani,Honglei,F,9999-01-01,54558
16230,Ung,Babu,M,9999-01-01,40000
16619,Arvind,Boguraev,F,9999-01-01,40000
16233,Sushant,Baba,M,9999-01-01,54684
16234,Jacopo,Basart,F,9999-01-01,40000
16246,Makato,Masaki,M,9999-01-01,40000
16657,Yongdong,Heyers,M,9999-01-01,63463
16658,Florian,Soicher,M,9999-01-01,50917
16252,Carrsten,Mattern,F,9999-01-01,64982
16266,Mikhail,Sethi,M,9999-01-01,57642
16272,Shuho,Zeleznik,M,9999-01-01,40000
16274,Sadun,Navazio,M,9999-01-01,65521
16672,Georgi,Peris,M,9999-01-01,55265
16674,Duke,Takanami,M,9999-01-01,40000
16679,Domenick,Cummings,F,9999-01-01,40000
16851,Leon,Stasinski,M,9999-01-01,51771
16683,Hatem,Ghandeharizadeh,F,9999-01-01,60120
16716,Ramachenga,Zumaque,F,9999-01-01,54270
16719,Sasan,Benantar,M,9999-01-01,40000
16723,Mohd,Randt,F,9999-01-01,56932
16729,Kirk,Broomell,M,9999-01-01,51318
16731,Domenico,Versino,M,9999-01-01,48868
16852,Yefim,Fontet,F,9999-01-01,48864
16862,JiYoung,Eppinger,M,9999-01-01,40000
16759,Vojin,Masaki,M,9999-01-01,40000
16864,Candido,Gecsel,M,9999-01-01,50361
16869,Yakkov,Huttel,M,9999-01-01,40000
16871,Munir,Stiles,M,9999-01-01,55303
16875,Nikolaos,Radhakrishnan,M,9999-01-01,40000
16799,Shigeichiro,Bamford,M,9999-01-01,54405
16801,Gila,Strooper,M,9999-01-01,48932
16803,Ziva,Rohrbach,M,9999-01-01,50968
16806,Sreekrishna,Dayana,M,9999-01-01,72405
16808,Kiyokazu,Katiyar,M,9999-01-01,87215
16880,Honesty,Bresenham,M,9999-01-01,40000
16897,Charlene,Ebeling,M,9999-01-01,57244
16910,Kazunori,Botman,M,9999-01-01,57230
16919,Tesuya,Yurov,F,9999-01-01,40184
16921,Evgueni,Yeung,M,9999-01-01,71025
16954,Akhilish,Apsitis,M,9999-01-01,47943
17041,Nishit,Montemayor,F,9999-01-01,40492
17046,Fay,Kornyak,F,9999-01-01,44955
17048,Christoph,Murthy,M,9999-01-01,46913
17055,Marin,Wixon,M,9999-01-01,46654
17063,Anoosh,Thiran,M,9999-01-01,91391
17066,Heping,Ruther,M,9999-01-01,59260
17068,Bodh,Gopalakrishnan,F,9999-01-01,40000
17072,Richara,Bala,M,9999-01-01,40000
17076,Gudjon,Hitomi,M,9999-01-01,60092
17078,Gill,Hinsberger,M,9999-01-01,44442
17081,Weiru,Murtafg,F,9999-01-01,40846
17089,Rafail,Erman,F,9999-01-01,67779
17098,Xuedong,Gelosh,F,9999-01-01,40000
16955,Sangeeta,Marrakchi,M,9999-01-01,74715
17101,Sandeepan,Compeau,M,9999-01-01,40173
17102,Radhika,Garnick,F,9999-01-01,89793
17103,Takahiro,Feldmann,M,9999-01-01,48187
16969,Sanjit,Braccini,F,9999-01-01,49377
17120,Yifei,Polupanov,M,9999-01-01,40000
17125,Akhilish,Zweizig,M,9999-01-01,40000
17126,Matk,Schapire,F,9999-01-01,40000
16986,Hirochika,Gecseg,M,9999-01-01,61653
17143,Ziyad,Munke,M,9999-01-01,40000
17146,Aemilian,Barbanera,F,9999-01-01,65674
17158,Danai,Vecchio,F,9999-01-01,48426
17159,Quingbo,Mitchem,F,9999-01-01,56346
17160,Shay,Montemayor,F,9999-01-01,49824
17163,Yurii,Papsdorf,M,9999-01-01,47086
16988,Xiong,Peron,M,9999-01-01,47878
16993,Hongzue,Dahlbom,M,9999-01-01,57751
16999,Bezalel,Sadowsky,F,9999-01-01,40000
17199,Vasilis,Guardalben,M,9999-01-01,40000
17215,Junichi,Langford,M,9999-01-01,47977
17012,Valdiodio,Petereit,M,9999-01-01,40000
17018,Berhard,Tasistro,F,9999-01-01,40000
17024,Ewing,Siepmann,F,9999-01-01,58181
17412,Leni,Vilarrasa,F,9999-01-01,43480
17220,Lorien,Panwar,F,9999-01-01,45404
17222,Leen,Muchinsky,M,9999-01-01,54882
17235,Ronnie,Rissanen,M,9999-01-01,40000
17236,Matk,Merro,F,9999-01-01,75541
17245,Neven,Milicia,F,9999-01-01,81426
17260,Abdulah,Famili,F,9999-01-01,40000
17436,Chirstian,Munawer,M,9999-01-01,79815
17277,Arnd,Hopewell,M,9999-01-01,40000
17280,Xuejia,Merle,F,9999-01-01,69670
17285,Mario,Weiland,F,9999-01-01,55174
17294,Shrikanth,Pietrzykowski,M,9999-01-01,43785
17326,Arumugam,Ramsay,F,9999-01-01,40000
17327,Yongmin,Gihr,M,9999-01-01,50152
17329,Shaunak,Tyugu,M,9999-01-01,58239
17336,Shigenori,Chaudhuri,M,9999-01-01,71761
17339,Fan,Mullainathan,F,9999-01-01,58306
17340,Yurii,Brookman,M,9999-01-01,65863
17352,Muneo,Katiyar,M,9999-01-01,71029
17355,Mingzeng,Weisert,F,9999-01-01,40000
17384,Youngkon,Nooteboom,M,9999-01-01,55693
17387,Shir,Serra,F,9999-01-01,49554
17396,Valeri,Henders,F,9999-01-01,40000
17397,Kenroku,Hardjono,F,9999-01-01,40000
17586,Lein,Halevi,F,9999-01-01,40000
17629,Mostafa,Winter,M,9999-01-01,70592
17647,Vasilis,Swab,F,9999-01-01,75896
17657,Thanasis,Zucker,M,9999-01-01,43935
17674,Adib,Braccini,M,9999-01-01,43044
17677,Mingdong,Ramalingam,F,9999-01-01,40000
17683,Bernt,Henders,F,9999-01-01,54891
17688,Faiza,Cincotta,F,9999-01-01,45880
17696,Feiyu,Kusalik,F,9999-01-01,40000
17699,Radhia,Heping,F,9999-01-01,48618
17704,Vatsa,Broomell,F,9999-01-01,40000
17705,Toshimo,Mellouli,M,9999-01-01,50346
17711,Owen,Katiyar,F,9999-01-01,49277
17716,Josyula,Vitiello,M,9999-01-01,40000
17728,Tsuneo,Lienhardt,M,9999-01-01,57162
17742,Tru,Cappelletti,M,9999-01-01,52300
17745,Hatem,Schreiter,M,9999-01-01,40000
17778,Chirstian,Matzov,M,9999-01-01,40000
17791,Matt,Stifter,F,9999-01-01,46451
17798,Guangming,Suessmith,M,9999-01-01,83096
17807,Jianhua,Glowinski,M,9999-01-01,40000
17815,Shuji,Wissmann,M,9999-01-01,40000
17816,Toshimo,Kenevan,M,9999-01-01,74497
17834,Zhilian,Fiutem,M,9999-01-01,40000
17840,Tonny,Sherertz,M,9999-01-01,66948
17841,Hilary,Ramaiah,F,9999-01-01,40000
17849,Mandell,Varker,F,9999-01-01,40000
17869,Xiaocheng,Prochazka,F,9999-01-01,40000
17871,Ebbe,Hedayat,M,9999-01-01,48561
17874,Rutger,Minakawa,M,9999-01-01,75424
17891,Isaac,Luiz,M,9999-01-01,44505
17900,Sakthirel,Belinskaya,M,9999-01-01,40000
17907,Kotesh,Bernini,M,9999-01-01,69291
17916,Sukumar,Morrin,M,9999-01-01,65572
17925,Adamantios,Baezner,F,9999-01-01,47958
17973,Sanjit,Beidas,M,9999-01-01,51947
17986,Oguz,Angelopoulos,M,9999-01-01,77587
17995,Oldrich,Vickson,F,9999-01-01,40000
18006,Vidya,Hanabata,F,9999-01-01,108512
18013,Jiong,Shanbhogue,F,9999-01-01,40000
18016,Somnath,Kaminger,M,9999-01-01,50136
18018,Sasan,Schrooten,M,9999-01-01,70282
18020,Adhemar,Pelz,F,9999-01-01,40000
18030,Jasminko,Brookner,F,9999-01-01,55277
17448,Makato,Belinskaya,F,9999-01-01,40728
18065,Chriss,Wroclawski,M,9999-01-01,52601
17468,Abdelghani,Irland,F,9999-01-01,59122
18075,Lein,Goodrum,M,9999-01-01,44780
18080,Satyanarayana,Rosar,F,9999-01-01,40000
17470,Genevieve,Lichtner,M,9999-01-01,60901
17472,Murthy,Verhoeff,M,9999-01-01,40000
17487,Gully,Staudhammer,F,9999-01-01,40000
18099,Kazuhiko,Fendler,M,9999-01-01,48187
18108,Sanjai,Genin,M,9999-01-01,76712
17489,Karlis,Vigier,M,9999-01-01,48368
17500,Jinya,Bratsberg,M,9999-01-01,44825
17505,Gunilla,Moffat,F,9999-01-01,63455
18123,Kristinn,Hitomi,M,9999-01-01,40000
18130,Claudi,Cairo,M,9999-01-01,40000
17512,Frederique,Hofmeyr,F,9999-01-01,40000
18134,Ult,Pesch,M,9999-01-01,70424
18138,Moni,Baezner,M,9999-01-01,62786
17520,Shahab,Keohane,F,9999-01-01,40000
17539,Cathie,Uhrik,F,9999-01-01,60576
17544,Kien,Marletta,M,9999-01-01,53927
17552,Pradeep,Neiman,F,9999-01-01,45663
17556,Makato,Tsukuda,F,9999-01-01,67047
17559,Annemarie,Papastamatiou,M,9999-01-01,53573
17573,Berthier,Deverell,M,9999-01-01,77659
18155,Dayanand,Danlos,M,9999-01-01,40000
17576,Behnaam,Krybus,M,9999-01-01,40000
17582,Kauko,Spieker,M,9999-01-01,44397
18181,Gregory,Beerel,F,9999-01-01,50366
17584,Emdad,Coorg,F,9999-01-01,40000
18333,Munehiro,Plesums,M,9999-01-01,40520
18208,Demin,Irland,M,9999-01-01,70916
18210,Mabo,Radhakrishnan,M,9999-01-01,40000
18212,Constantino,Journel,F,9999-01-01,40000
18223,Gully,Mitchem,M,9999-01-01,48598
18237,Limsoon,Tramer,M,9999-01-01,40592
18375,Gian,Debuse,M,9999-01-01,41562
18242,Shichao,Demian,F,9999-01-01,62461
18251,Alair,Panangaden,M,9999-01-01,58297
18261,Shridhar,Baak,M,9999-01-01,40000
18274,Yefim,Karnin,F,9999-01-01,63753
18376,Wayne,Stranks,M,9999-01-01,50047
18382,Remko,Mattern,F,9999-01-01,57540
18393,Wuxu,Aseltine,M,9999-01-01,40205
18297,Guther,Nastansky,M,9999-01-01,56421
18401,Vidya,Itzfeldt,M,9999-01-01,59818
18310,Ioana,Dalton,F,9999-01-01,41095
18402,Bernice,Ritzmann,F,9999-01-01,45396
18427,Kiyomitsu,Qiwen,F,9999-01-01,65998
18316,Hongzue,Msuda,F,9999-01-01,54186
18322,Tonia,Lueh,M,9999-01-01,40000
18323,Oddvar,Tiemann,F,9999-01-01,40000
18438,Chiradeep,Iacovou,M,9999-01-01,41898
18443,Florina,Swick,M,9999-01-01,69107
18448,Rosine,Bazelow,M,9999-01-01,44353
18511,Pascal,Marzano,M,9999-01-01,40000
18450,Takahito,Hoppenstand,M,9999-01-01,59963
18454,Eric,Anido,M,9999-01-01,64815
18459,Shuzo,Kavanagh,F,9999-01-01,40000
18532,Joydip,Onuegbe,M,9999-01-01,52115
18468,Kirk,Cunliffe,F,9999-01-01,40000
18542,Tiina,Anido,M,9999-01-01,48606
18547,Gladys,Sankaranarayanan,M,9999-01-01,40000
18478,Mitsuyuki,Stranks,M,9999-01-01,40000
18503,Mechthild,Marletta,M,9999-01-01,66668
18571,Xinglin,Flowers,M,9999-01-01,70621
18573,Zongyan,Baca,F,9999-01-01,88101
18701,Mori,Ratnakar,F,9999-01-01,58282
18580,Mabo,Bamford,M,9999-01-01,40000
18581,Mitsuyuki,Ranai,F,9999-01-01,99867
18706,Debaprosad,Schicker,M,9999-01-01,47897
18725,Cullen,Marchegay,F,9999-01-01,48904
18728,Tzvetan,Luft,F,9999-01-01,42857
18663,Rafols,Sridhar,F,9999-01-01,62505
18664,Itzchak,Akaboshi,F,9999-01-01,55929
18666,Hitofumi,Baja,M,9999-01-01,69504
18671,Shan,Nastansky,M,9999-01-01,55188
18673,Ohad,Orlowski,M,9999-01-01,40000
18679,Roded,Lambe,F,9999-01-01,80953
18888,Sajjan,Stassinopoulos,F,9999-01-01,40562
18890,Pasqua,Litecky,F,9999-01-01,43372
18770,Fei,Yurek,M,9999-01-01,55686
18919,Remco,Stille,F,9999-01-01,63564
18921,Maren,Radwan,M,9999-01-01,73112
18927,Muneo,Msuda,M,9999-01-01,40000
18933,Barun,Panienski,F,9999-01-01,47862
18943,Anneli,Rando,F,9999-01-01,54916
18946,Gio,Warwick,M,9999-01-01,40000
18771,Domenick,Haraldson,F,9999-01-01,51637
18775,Shay,Akazan,M,9999-01-01,62152
18955,Ziya,Flexer,F,9999-01-01,60604
18784,Pohua,Hempstead,F,9999-01-01,48213
18979,Girolamo,Fujisawa,M,9999-01-01,76060
18980,Weiye,Kawashimo,F,9999-01-01,56699
18986,Pintsang,Babu,M,9999-01-01,55714
18989,Goh,Quittner,M,9999-01-01,53559
18786,Guozhong,Veevers,M,9999-01-01,40000
18994,Leszek,Mitsuhashi,M,9999-01-01,69135
18789,Reinhold,Domenig,F,9999-01-01,61935
19006,Martina,Hempstead,F,9999-01-01,40000
18790,Florina,Rahier,F,9999-01-01,41481
18799,Kshitij,Lunn,M,9999-01-01,42095
19012,Gal,Panangaden,M,9999-01-01,56894
19014,Jiafu,Danecki,F,9999-01-01,49781
19027,Ferdinand,Nanard,M,9999-01-01,46182
18806,Akhilish,Petereit,M,9999-01-01,59955
19029,Khosrow,Jiang,M,9999-01-01,40000
19031,Rosella,Pollock,F,9999-01-01,86266
18809,Laurentiu,Munoz,M,9999-01-01,63500
19035,Fuqing,Bellone,F,9999-01-01,45728
19036,Sampalli,Vesna,M,9999-01-01,61331
18811,Cheong,Oxenboll,F,9999-01-01,59977
19037,Lucien,Bernardeschi,M,9999-01-01,40000
18817,Kristin,Xiaoshan,M,9999-01-01,40000
19042,Rosita,Levergood,F,9999-01-01,40000
18833,Roded,Majewski,M,9999-01-01,46611
19048,Nikolaus,Radhakrishnan,F,9999-01-01,64540
19049,Breannda,Picht,M,9999-01-01,40000
19051,Marek,Cappello,M,9999-01-01,70956
18835,Uwe,Lieblein,M,9999-01-01,40000
18866,Fumiyo,Hettesheimer,M,9999-01-01,56470
19256,Rosita,Riexinger,M,9999-01-01,40000
19076,Hein,Ferretti,M,9999-01-01,40000
19259,Anoosh,Pelc,F,9999-01-01,47060
19268,Adit,Papastamatiou,M,9999-01-01,40000
19089,Badri,Ellozy,M,9999-01-01,64741
19294,IEEE,Schoegge,M,9999-01-01,40000
19310,Bouchung,Guerreiro,M,9999-01-01,55989
19109,Jenwei,Denis,M,9999-01-01,46911
19114,Jayson,Pietracaprina,F,9999-01-01,71920
19120,Giri,Qiwen,F,9999-01-01,49416
19129,Bowen,Jiafu,F,9999-01-01,40000
19134,Seongbin,Bakhtari,M,9999-01-01,89672
19147,Chaitali,Bennis,M,9999-01-01,76197
19151,Jeanne,Peral,M,9999-01-01,40000
19154,Inderjeet,Denna,M,9999-01-01,40000
19160,Tetsurou,Jervis,F,9999-01-01,72108
19162,Chinho,Fadgyas,M,9999-01-01,40000
19192,Yinlin,Schusler,M,9999-01-01,56767
19201,Arto,Sommen,M,9999-01-01,85848
19318,Xianlong,Halevi,F,9999-01-01,55717
19205,Moto,Sinitsyn,F,9999-01-01,93690
19206,Wanqing,Pellegrinelli,F,9999-01-01,71889
19209,Berhard,Encarnacion,M,9999-01-01,40000
19328,Yannik,Smeets,F,9999-01-01,40000
19329,Alair,Marletta,F,9999-01-01,48046
19244,Guenter,Vitiello,M,9999-01-01,51173
19332,Changho,Khamsi,F,9999-01-01,66487
19249,Saniya,Iivonen,M,9999-01-01,40000
19333,Sanjeeva,Schrooten,F,9999-01-01,44724
19335,Susanta,Khalid,F,9999-01-01,40000
19353,Mayumi,Schaar,M,9999-01-01,58474
19356,Masato,Prenel,F,9999-01-01,51642
19381,Xiahua,Holburn,F,9999-01-01,82438
19453,Baoqiu,Buescher,M,9999-01-01,40000
19454,Taisook,Hutter,F,9999-01-01,40000
19467,Mitchel,Ecklund,M,9999-01-01,40000
19487,Huiqun,Cannane,M,9999-01-01,64256
19488,Maris,Perly,M,9999-01-01,45504
19393,Boaz,Back,F,9999-01-01,52070
19493,Caolyn,Tramer,F,9999-01-01,59120
19501,Kokou,Baranowski,M,9999-01-01,72030
19503,Jaana,Papsdorf,M,9999-01-01,43939
19511,Jamaludin,Fujisaki,F,9999-01-01,69281
19515,Keiichiro,Gurbaxani,F,9999-01-01,79297
19518,Genta,Vieri,F,9999-01-01,48762
19394,Charmane,Bahl,M,9999-01-01,70830
19397,Arnd,Diderrich,F,9999-01-01,46492
19543,Chaitali,Perl,M,9999-01-01,55814
19546,Kwan,Penz,M,9999-01-01,40000
19406,Sakthirel,Lindenbaum,F,9999-01-01,49576
19419,Palash,Bernardeschi,F,9999-01-01,52164
19565,Zito,Riesenhuber,M,9999-01-01,40000
19580,Stein,Tagansky,M,9999-01-01,82037
19583,Edwin,Veccia,M,9999-01-01,64800
19422,Florian,Budinsky,F,9999-01-01,48435
19586,Hirochika,Minakawa,F,9999-01-01,40000
19425,Xuejia,Pettey,M,9999-01-01,53627
19602,Sandeepan,Olivero,M,9999-01-01,51525
19814,Subhrajyoti,Rosaz,F,9999-01-01,40000
19612,Chenxi,Erdmenger,M,9999-01-01,83131
19616,Niranjan,Uchoa,M,9999-01-01,45859
19617,Mircea,Landherr,M,9999-01-01,43394
19621,Radhakrishnan,Albarhamtoshy,M,9999-01-01,40000
19624,Younwoo,Wolniewicz,F,9999-01-01,49259
19826,Fox,Christ,M,9999-01-01,53382
19629,Stepehn,Matzke,M,9999-01-01,81751
19633,Tayeb,Nourani,F,9999-01-01,40000
19634,Phuoc,Etalle,F,9999-01-01,50862
19637,Dipayan,Papastamatiou,M,9999-01-01,45831
19639,Sibyl,Terlouw,M,9999-01-01,40000
19640,Tonny,Francisci,M,9999-01-01,71369
19644,Jackson,Isaac,M,9999-01-01,53423
19653,Gay,Crooks,M,9999-01-01,40000
19828,Dannz,Maliniak,M,9999-01-01,48504
19661,Sangeeta,Speckmann,F,9999-01-01,40000
19663,Sverrir,Navazio,M,9999-01-01,74026
19665,Khalid,Zielinski,F,9999-01-01,63601
19667,Munenori,Matzel,F,9999-01-01,52876
19669,Shem,Honiden,F,9999-01-01,68024
19839,Tadahiro,Hempstead,F,9999-01-01,40424
19674,Mart,Varley,F,9999-01-01,40000
19675,Isamu,Herath,M,9999-01-01,90306
19678,Xiping,Plotkin,M,9999-01-01,40000
19841,Adil,Straney,M,9999-01-01,49999
19708,Ortrud,Biros,M,9999-01-01,49169
19709,Xiaopeng,Asmuth,M,9999-01-01,62904
19843,Mohamadou,Peir,M,9999-01-01,84534
19712,Kristine,Litzler,M,9999-01-01,40000
19720,Kwangyoen,Maksimenko,M,9999-01-01,40000
19723,Xuejun,Magalhaes,F,9999-01-01,54056
19724,Visit,Hasham,F,9999-01-01,69399
19728,Candido,Ramsey,F,9999-01-01,78721
19737,Harngdar,Cools,F,9999-01-01,86017
19738,Giri,Sury,M,9999-01-01,74083
19744,Aleksander,Skafidas,F,9999-01-01,59739
